n_train_a,n_guard_a,n_train_d,n_guard_d,n_train_r,n_guard_r,pfa,tar_thresh,precision,recall,f1,tp,fp,fn
1,1,2,1,5,2,0.003,-30.0,0.15884861407249468,0.745,0.2618629173989455,149,789,51
1,1,2,1,5,2,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,1,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.001,-9999.0,0.01818181818181818,0.685,0.03542340012928248,137,7398,63
1,1,2,1,5,2,0.001,-40.0,0.0438821268417681,0.685,0.08248043347381097,137,2985,63
1,1,2,1,5,2,0.001,-35.0,0.11211129296235679,0.685,0.19268635724331928,137,1085,63
1,1,2,1,5,2,0.001,-30.0,0.15466351829988192,0.655,0.2502387774594078,131,716,69
1,1,2,1,5,2,0.001,-25.0,0.1671875,0.535,0.25476190476190474,107,533,93
1,1,2,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.0003,-9999.0,0.023474178403755867,0.65,0.04531195538515162,130,5408,70
1,1,2,1,5,2,0.0003,-40.0,0.04550227511375569,0.65,0.0850507033038927,130,2727,70
1,1,2,1,5,2,0.0003,-35.0,0.11494252873563218,0.65,0.19534184823441023,130,1001,70
1,1,2,1,5,2,0.0003,-30.0,0.15671641791044777,0.63,0.250996015936255,126,678,74
1,1,2,1,5,2,0.0003,-25.0,0.1648177496038035,0.52,0.2503008423586041,104,527,96
1,1,2,1,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.0001,-9999.0,0.02584033613445378,0.615,0.04959677419354838,123,4637,77
1,1,2,1,5,2,0.0001,-40.0,0.046153846153846156,0.615,0.08586387434554973,123,2542,77
1,1,2,1,5,2,0.0001,-35.0,0.1156015037593985,0.615,0.19462025316455697,123,941,77
1,1,2,1,5,2,0.0001,-30.0,0.15355329949238578,0.605,0.24493927125506068,121,667,79
1,1,2,1,5,2,0.0001,-25.0,0.16185897435897437,0.505,0.2451456310679612,101,523,99
1,1,2,1,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,3e-05,-9999.0,0.02773859896567936,0.59,0.052986079928154475,118,4136,82
1,1,2,1,5,2,3e-05,-40.0,0.04716227018385292,0.59,0.08734270910436713,118,2384,82
1,1,2,1,5,2,3e-05,-35.0,0.11967545638945233,0.59,0.19898819561551434,118,868,82
1,1,2,1,5,2,3e-05,-30.0,0.15254237288135594,0.585,0.2419855222337125,117,650,83
1,1,2,1,5,2,3e-05,-25.0,0.16071428571428573,0.495,0.24264705882352944,99,517,101
1,1,2,1,5,2,3e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
1,1,2,1,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,1e-05,-9999.0,0.02874005645368232,0.56,0.054674151818403724,112,3785,88
1,1,2,1,5,2,1e-05,-40.0,0.046473029045643155,0.56,0.08582375478927202,112,2298,88
1,1,2,1,5,2,1e-05,-35.0,0.11953041622198506,0.56,0.19700967458223395,112,825,88
1,1,2,1,5,2,1e-05,-30.0,0.14741035856573706,0.555,0.23294858342077654,111,642,89
1,1,2,1,5,2,1e-05,-25.0,0.15960912052117263,0.49,0.24078624078624078,98,516,102
1,1,2,1,5,2,1e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
1,1,2,1,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.01,-9999.0,0.0100981123414998,0.88,0.019967099665324183,176,17253,24
1,1,2,1,5,3,0.01,-40.0,0.046908315565031986,0.88,0.08906882591093118,176,3576,24
1,1,2,1,5,3,0.01,-35.0,0.10986267166042447,0.88,0.195338512763596,176,1426,24
1,1,2,1,5,3,0.01,-30.0,0.15955473098330242,0.86,0.26917057902973396,172,906,28
1,1,2,1,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,2,1,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.003,-9999.0,0.013384813384813385,0.78,0.026318009278785325,156,11499,44
1,1,2,1,5,3,0.003,-40.0,0.04519119351100811,0.78,0.0854326396495071,156,3296,44
1,1,2,1,5,3,0.003,-35.0,0.10886252616887648,0.78,0.19105939987752601,156,1277,44
1,1,2,1,5,3,0.003,-30.0,0.15618661257606492,0.77,0.25969645868465435,154,832,46
1,1,2,1,5,3,0.003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,1,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.001,-9999.0,0.015521064301552107,0.63,0.03029574416927146,126,7992,74
1,1,2,1,5,3,0.001,-40.0,0.03991130820399113,0.63,0.07506702412868632,126,3031,74
1,1,2,1,5,3,0.001,-35.0,0.0997624703087886,0.63,0.1722488038277512,126,1137,74
1,1,2,1,5,3,0.001,-30.0,0.1417233560090703,0.625,0.23105360443622922,125,757,75
1,1,2,1,5,3,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,1,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.0003,-9999.0,0.01959099501632583,0.57,0.03788004651935537,114,5705,86
1,1,2,1,5,3,0.0003,-40.0,0.040240028238616304,0.57,0.07517309594460929,114,2719,86
1,1,2,1,5,3,0.0003,-35.0,0.10410958904109589,0.57,0.17606177606177606,114,981,86
1,1,2,1,5,3,0.0003,-30.0,0.13916256157635468,0.565,0.2233201581027668,113,699,87
1,1,2,1,5,3,0.0003,-25.0,0.16535433070866143,0.525,0.25149700598802394,105,530,95
1,1,2,1,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.0001,-9999.0,0.02307212637705259,0.555,0.04430253442426661,111,4700,89
1,1,2,1,5,3,0.0001,-40.0,0.042301829268292686,0.555,0.07861189801699717,111,2513,89
1,1,2,1,5,3,0.0001,-35.0,0.1083984375,0.555,0.18137254901960784,111,913,89
1,1,2,1,5,3,0.0001,-30.0,0.14030612244897958,0.55,0.22357723577235772,110,674,90
1,1,2,1,5,3,0.0001,-25.0,0.16375198728139906,0.515,0.24849215922798554,103,526,97
1,1,2,1,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,1,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,3e-05,-9999.0,0.024384525205158266,0.52,0.046584546472564395,104,4161,96
1,1,2,1,5,3,3e-05,-40.0,0.042173560421735604,0.52,0.07801950487621906,104,2362,96
1,1,2,1,5,3,3e-05,-35.0,0.10947368421052632,0.52,0.1808695652173913,104,846,96
1,1,2,1,5,3,3e-05,-30.0,0.1358839050131926,0.515,0.2150313152400835,103,655,97
1,1,2,1,5,3,3e-05,-25.0,0.15746753246753248,0.485,0.2377450980392157,97,519,103
1,1,2,1,5,3,3e-05,-20.0,0.15353535353535352,0.38,0.218705035971223,76,419,124
1,1,2,1,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,1e-05,-9999.0,0.025947596031544135,0.51,0.04938271604938271,102,3829,98
1,1,2,1,5,3,1e-05,-40.0,0.04289318755256518,0.51,0.0791311093871218,102,2276,98
1,1,2,1,5,3,1e-05,-35.0,0.11171960569550932,0.51,0.18328840970350405,102,811,98
1,1,2,1,5,3,1e-05,-30.0,0.13557046979865772,0.505,0.21375661375661376,101,644,99
1,1,2,1,5,3,1e-05,-25.0,0.1566068515497553,0.48,0.23616236162361623,96,517,104
1,1,2,1,5,3,1e-05,-20.0,0.15212981744421908,0.375,0.21645021645021648,75,418,125
1,1,2,1,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,1,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,1,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,1,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.01,-9999.0,0.010622069043448782,0.94,0.02100676015419856,188,17511,12
1,1,2,2,5,2,0.01,-40.0,0.04935678655815175,0.94,0.09378897480668497,188,3621,12
1,1,2,2,5,2,0.01,-35.0,0.11265060240963855,0.935,0.2010752688172043,187,1473,13
1,1,2,2,5,2,0.01,-30.0,0.16047144152311876,0.885,0.27168073676132004,177,926,23
1,1,2,2,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,2,2,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.003,-9999.0,0.014134275618374558,0.84,0.02780076121131888,168,11718,32
1,1,2,2,5,2,0.003,-40.0,0.04703247480403135,0.84,0.08907741251325556,168,3404,32
1,1,2,2,5,2,0.003,-35.0,0.10858257477243173,0.835,0.19217491369390105,167,1371,33
1,1,2,2,5,2,0.003,-30.0,0.1534795042897998,0.805,0.2578062449959968,161,888,39
1,1,2,2,5,2,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,2,2,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.001,-9999.0,0.018496839147740574,0.79,0.03614733470601693,158,8384,42
1,1,2,2,5,2,0.001,-40.0,0.04753309265944645,0.79,0.08967082860385923,158,3166,42
1,1,2,2,5,2,0.001,-35.0,0.11126760563380282,0.79,0.19506172839506175,158,1262,42
1,1,2,2,5,2,0.001,-30.0,0.15447991761071062,0.75,0.25619128949615716,150,821,50
1,1,2,2,5,2,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,2,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.0003,-9999.0,0.021864750898016556,0.7,0.04240496743904286,140,6263,60
1,1,2,2,5,2,0.0003,-40.0,0.04513217279174726,0.7,0.08479709267110842,140,2962,60
1,1,2,2,5,2,0.0003,-35.0,0.10802469135802469,0.7,0.1871657754010695,140,1156,60
1,1,2,2,5,2,0.0003,-30.0,0.14855875831485588,0.67,0.24319419237749548,134,768,66
1,1,2,2,5,2,0.0003,-25.0,0.16822429906542055,0.54,0.25653206650831356,108,534,92
1,1,2,2,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.0001,-9999.0,0.024565940155153305,0.665,0.04738154613466333,133,5281,67
1,1,2,2,5,2,0.0001,-40.0,0.04570446735395189,0.665,0.08553054662379421,133,2777,67
1,1,2,2,5,2,0.0001,-35.0,0.11092577147623019,0.665,0.19013581129378126,133,1066,67
1,1,2,2,5,2,0.0001,-30.0,0.1509433962264151,0.64,0.24427480916030533,128,720,72
1,1,2,2,5,2,0.0001,-25.0,0.16326530612244897,0.52,0.24850657108721624,104,533,96
1,1,2,2,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,3e-05,-9999.0,0.02605128205128205,0.635,0.05004926108374384,127,4748,73
1,1,2,2,5,2,3e-05,-40.0,0.04631655725747629,0.635,0.08633582596872875,127,2615,73
1,1,2,2,5,2,3e-05,-35.0,0.11400359066427289,0.635,0.1933028919330289,127,987,73
1,1,2,2,5,2,3e-05,-30.0,0.15185185185185185,0.615,0.24356435643564353,123,687,77
1,1,2,2,5,2,3e-05,-25.0,0.1624203821656051,0.51,0.2463768115942029,102,526,98
1,1,2,2,5,2,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,1e-05,-9999.0,0.02725839152962379,0.605,0.05216641517568441,121,4318,79
1,1,2,2,5,2,1e-05,-40.0,0.046413502109704644,0.605,0.08621303883149271,121,2486,79
1,1,2,2,5,2,1e-05,-35.0,0.11590038314176246,0.605,0.19453376205787784,121,923,79
1,1,2,2,5,2,1e-05,-30.0,0.15306122448979592,0.6,0.2439024390243903,120,664,80
1,1,2,2,5,2,1e-05,-25.0,0.1610305958132045,0.5,0.24360535931790497,100,521,100
1,1,2,2,5,2,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.01,-9999.0,0.010424668056622408,0.95,0.020623032671225443,190,18036,10
1,1,2,2,5,3,0.01,-40.0,0.049363471031436734,0.95,0.09385033341565817,190,3659,10
1,1,2,2,5,3,0.01,-35.0,0.11156782149148561,0.95,0.19968470835522859,190,1513,10
1,1,2,2,5,3,0.01,-30.0,0.15949820788530467,0.89,0.2705167173252279,178,938,22
1,1,2,2,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,2,2,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.003,-9999.0,0.013830379143152372,0.87,0.027227916438463347,174,12407,26
1,1,2,2,5,3,0.003,-40.0,0.04814609850581074,0.87,0.09124278972207656,174,3440,26
1,1,2,2,5,3,0.003,-35.0,0.10991787744788377,0.87,0.195176668536175,174,1409,26
1,1,2,2,5,3,0.003,-30.0,0.1601489757914339,0.86,0.2700156985871271,172,902,28
1,1,2,2,5,3,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,2,2,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.001,-9999.0,0.01723376049491825,0.78,0.0337224383916991,156,8896,44
1,1,2,2,5,3,0.001,-40.0,0.04601769911504425,0.78,0.08690807799442897,156,3234,44
1,1,2,2,5,3,0.001,-35.0,0.10619469026548672,0.78,0.18693828639904134,156,1313,44
1,1,2,2,5,3,0.001,-30.0,0.152324431256182,0.77,0.254335260115607,154,857,46
1,1,2,2,5,3,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,2,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.0003,-9999.0,0.019669199821189094,0.66,0.03819997106062799,132,6579,68
1,1,2,2,5,3,0.0003,-40.0,0.04213214171720396,0.66,0.07920792079207922,132,3001,68
1,1,2,2,5,3,0.0003,-35.0,0.09902475618904726,0.66,0.17221135029354206,132,1201,68
1,1,2,2,5,3,0.0003,-30.0,0.14010695187165775,0.655,0.23083700440528634,131,804,69
1,1,2,2,5,3,0.0003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,2,2,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.0001,-9999.0,0.021695533272561532,0.595,0.04186455584872471,119,5366,81
1,1,2,2,5,3,0.0001,-40.0,0.04111955770559779,0.595,0.07692307692307691,119,2775,81
1,1,2,2,5,3,0.0001,-35.0,0.09883720930232558,0.595,0.16951566951566951,119,1085,81
1,1,2,2,5,3,0.0001,-30.0,0.13485714285714287,0.59,0.21953488372093025,118,757,82
1,1,2,2,5,3,0.0001,-25.0,0.16822429906542055,0.54,0.25653206650831356,108,534,92
1,1,2,2,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,3e-05,-9999.0,0.023169218038891187,0.56,0.044497417560588004,112,4722,88
1,1,2,2,5,3,3e-05,-40.0,0.041404805914972274,0.56,0.07710843373493975,112,2593,88
1,1,2,2,5,3,3e-05,-35.0,0.10294117647058823,0.56,0.17391304347826086,112,976,88
1,1,2,2,5,3,3e-05,-30.0,0.13454545454545455,0.555,0.21658536585365853,111,714,89
1,1,2,2,5,3,3e-05,-25.0,0.16352201257861634,0.52,0.2488038277511962,104,532,96
1,1,2,2,5,3,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,1e-05,-9999.0,0.02472776769509982,0.545,0.04730902777777778,109,4299,91
1,1,2,2,5,3,1e-05,-40.0,0.04254488680718189,0.545,0.0789283128167994,109,2453,91
1,1,2,2,5,3,1e-05,-35.0,0.10770750988142293,0.545,0.17986798679867985,109,903,91
1,1,2,2,5,3,1e-05,-30.0,0.13670886075949368,0.54,0.21818181818181817,108,682,92
1,1,2,2,5,3,1e-05,-25.0,0.16108452950558214,0.505,0.2442563482466747,101,526,99
1,1,2,2,5,3,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,2,2,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,2,2,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
1,1,2,2,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
1,1,2,2,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.01,-9999.0,0.011200375300533631,0.955,0.022141076914159858,191,16862,9
1,1,3,1,5,2,0.01,-40.0,0.05051573657762497,0.955,0.09595579000251193,191,3590,9
1,1,3,1,5,2,0.01,-35.0,0.1148036253776435,0.95,0.20485175202156336,190,1465,10
1,1,3,1,5,2,0.01,-30.0,0.1613780598368087,0.89,0.27321565617805066,178,925,22
1,1,3,1,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,3,1,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,3,1,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,3,1,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
1,1,3,1,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.003,-9999.0,0.01526032315978456,0.85,0.029982363315696647,170,10970,30
1,1,3,1,5,2,0.003,-40.0,0.0480225988700565,0.85,0.0909090909090909,170,3370,30
1,1,3,1,5,2,0.003,-35.0,0.1106020942408377,0.845,0.19560185185185186,169,1359,31
1,1,3,1,5,2,0.003,-30.0,0.15619047619047619,0.82,0.26239999999999997,164,886,36
1,1,3,1,5,2,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
1,1,3,1,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,3,1,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,3,1,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
1,1,3,1,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.001,-9999.0,0.0200727637686614,0.8,0.0391628931587321,160,7811,40
1,1,3,1,5,2,0.001,-40.0,0.04915514592933948,0.8,0.09261939218523878,160,3095,40
1,1,3,1,5,2,0.001,-35.0,0.11588921282798834,0.795,0.20229007633587784,159,1213,41
1,1,3,1,5,2,0.001,-30.0,0.1598317560462671,0.76,0.264118158123371,152,799,48
1,1,3,1,5,2,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
1,1,3,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
1,1,3,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
1,1,3,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
1,1,3,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
1,1,3,1,5,2,0.0003,-9999.0,0.023611789610812572,0.725,0.04573411133890553,145,5996,55
